FILE NAME,力老陋篮漠哗绰家府.wav
N,compressed rate,MSE,MAE
146,2.4844827586206897,0.08624578346298122,0.2549401018909558
147,2.4844827586206897,0.08624578346298122,0.2549401018909558
148,2.446551724137931,0.0843178928381465,0.250577244208047
149,2.446551724137931,0.0843178928381465,0.250577244208047
150,2.43448275862069,0.08423712350478796,0.25493771971941404
151,2.43448275862069,0.08423712350478796,0.25493771971941404
152,2.424137931034483,0.08740057576281962,0.2570691625900143
153,2.424137931034483,0.08740057576281962,0.2570691625900143
154,2.396551724137931,0.08387857456313468,0.25043838503518445
155,2.396551724137931,0.08387857456313468,0.25043838503518445
156,2.3948275862068966,0.07590139854182945,0.23287657266406928
157,2.3948275862068966,0.07590139854182945,0.23287657266406928
158,2.3758620689655174,0.08470479501124956,0.25486146622172745
159,2.3758620689655174,0.08470479501124956,0.25486146622172745
160,2.3551724137931034,0.08075079301216037,0.24788194810856018
161,2.3551724137931034,0.08075079301216037,0.24788194810856018
162,2.336206896551724,0.07883824083284038,0.23905139311836404
163,2.336206896551724,0.07883824083284038,0.23905139311836404
164,2.3379310344827586,0.08294693126916139,0.24921222031057894
165,2.3379310344827586,0.08294693126916139,0.24921222031057894
166,2.3189655172413794,0.08670426433469751,0.2564668082439971
167,2.3189655172413794,0.08670426433469751,0.2564668082439971
168,2.279310344827586,0.07990504312044631,0.24592658071976994
169,2.279310344827586,0.07990504312044631,0.24592658071976994
170,2.2655172413793103,0.07737591704040103,0.24418026160291467
171,2.2655172413793103,0.07737591704040103,0.24418026160291467
172,2.2620689655172415,0.08827605217466922,0.25981393232286704
173,2.2620689655172415,0.08827605217466922,0.25981393232286704
174,2.231034482758621,0.07875791914175569,0.23837562122791622
175,2.231034482758621,0.07875791914175569,0.23837562122791622
176,2.2086206896551723,0.07914191914852867,0.23961260438290566
177,2.2086206896551723,0.07914191914852867,0.23961260438290566
178,2.1862068965517243,0.08124674930234235,0.24355363554580675
179,2.1862068965517243,0.08124674930234235,0.24355363554580675
180,2.1758620689655173,0.08283234467507211,0.2528533120591144
181,2.1758620689655173,0.08283234467507211,0.2528533120591144
182,2.1586206896551725,0.08782426737523459,0.2564388497356729
183,2.1586206896551725,0.08782426737523459,0.2564388497356729
184,2.146551724137931,0.08597278287593951,0.25540344398885356
185,2.146551724137931,0.08597278287593951,0.25540344398885356
186,2.1241379310344826,0.08108113066921652,0.247626104735129
187,2.1241379310344826,0.08108113066921652,0.247626104735129
188,2.0948275862068964,0.08639585275279398,0.25907667606842943
189,2.0948275862068964,0.08639585275279398,0.25907667606842943
190,2.0827586206896553,0.08471180937139003,0.2533411274849764
191,2.0827586206896553,0.08471180937139003,0.2533411274849764
192,2.0689655172413794,0.08633437473629484,0.25705286974434755
193,2.0689655172413794,0.08633437473629484,0.25705286974434755
194,2.0586206896551724,0.07616659722334294,0.2382323837131545
195,2.0586206896551724,0.07616659722334294,0.2382323837131545
196,2.043103448275862,0.07872274460042651,0.2404002783263637
197,2.043103448275862,0.07872274460042651,0.2404002783263637
198,2.0172413793103448,0.07723165013744321,0.2385441012661324
199,2.0172413793103448,0.07723165013744321,0.2385441012661324
200,1.986206896551724,0.08499876706291179,0.24975180501980956
201,1.986206896551724,0.08499876706291179,0.24975180501980956
202,1.986206896551724,0.07907918379019256,0.24150317976672397
203,1.986206896551724,0.07907918379019256,0.24150317976672397
204,1.9810344827586206,0.08003360856605174,0.24538695612739483
205,1.9810344827586206,0.08003360856605174,0.24538695612739483
206,1.956896551724138,0.08713828793467097,0.2629565535637201
207,1.956896551724138,0.08713828793467097,0.2629565535637201
208,1.9327586206896552,0.0825061051053956,0.24576796076772997
209,1.9327586206896552,0.0825061051053956,0.24576796076772997
210,1.9068965517241379,0.07710187033953358,0.2397370105023539
211,1.9068965517241379,0.07710187033953358,0.2397370105023539
212,1.896551724137931,0.0886373128077211,0.261626989252257
213,1.896551724137931,0.0886373128077211,0.261626989252257
214,1.8724137931034484,0.08441206852908291,0.2524267465346449
215,1.8724137931034484,0.08441206852908291,0.2524267465346449
216,1.846551724137931,0.08273085378626852,0.2453493820257921
217,1.846551724137931,0.08273085378626852,0.2453493820257921
218,1.8086206896551724,0.07761409448088608,0.24219884698391694
219,1.8086206896551724,0.07761409448088608,0.24219884698391694
220,1.789655172413793,0.09235123094544707,0.2635138940770648
221,1.789655172413793,0.09235123094544707,0.2635138940770648
222,1.7706896551724138,0.08314734485119292,0.25124215853698606
223,1.7706896551724138,0.08314734485119292,0.25124215853698606
224,1.7482758620689656,0.08166814468049667,0.24666477993414218
225,1.7482758620689656,0.08166814468049667,0.24666477993414218
226,1.7241379310344827,0.08310762014896785,0.2524628717050626
227,1.7241379310344827,0.08310762014896785,0.2524628717050626
228,1.6982758620689655,0.08888464367882284,0.255743802854484
229,1.6982758620689655,0.08888464367882284,0.255743802854484
230,1.6758620689655173,0.07808055784389464,0.24294816023217425
231,1.6758620689655173,0.07808055784389464,0.24294816023217425
232,1.6551724137931034,0.08231703960731751,0.24584011747799853
233,1.6551724137931034,0.08231703960731751,0.24584011747799853
234,1.6517241379310346,0.07811881162485539,0.23784079655595905
235,1.6517241379310346,0.07811881162485539,0.23784079655595905
236,1.603448275862069,0.0838841054102755,0.25159953819489267
237,1.603448275862069,0.0838841054102755,0.25159953819489267
238,1.5913793103448275,0.08435775668204973,0.2521333208243332
239,1.5913793103448275,0.08435775668204973,0.2521333208243332
240,1.5758620689655172,0.08341524464924757,0.25078287191905246
241,1.5758620689655172,0.08341524464924757,0.25078287191905246
242,1.5603448275862069,0.08174359613789865,0.2426408877620158
243,1.5603448275862069,0.08174359613789865,0.2426408877620158
244,1.5517241379310345,0.08411863571837219,0.2477786864456972
245,1.5517241379310345,0.08411863571837219,0.2477786864456972
246,1.5275862068965518,0.08947817779352188,0.2587526473692544
247,1.5275862068965518,0.08947817779352188,0.2587526473692544
248,1.4948275862068965,0.08624192572466613,0.25439027553501836
249,1.4948275862068965,0.08624192572466613,0.25439027553501836
250,1.4689655172413794,0.09676805204371278,0.27338407077161836
251,1.4689655172413794,0.09676805204371278,0.27338407077161836
252,1.4741379310344827,0.07964845424325159,0.24471640944531045
253,1.4741379310344827,0.07964845424325159,0.24471640944531045
254,1.4344827586206896,0.07670550860069346,0.23730444432205114
255,1.4344827586206896,0.07670550860069346,0.23730444432205114
256,1.4155172413793105,0.07962134182647256,0.24571828438354068
257,1.4155172413793105,0.07962134182647256,0.24571828438354068
258,1.3827586206896552,0.08005904950008372,0.2434181641016945
259,1.3827586206896552,0.08005904950008372,0.2434181641016945
260,1.3655172413793104,0.08411146620358809,0.255659405835261
261,1.3655172413793104,0.08411146620358809,0.255659405835261
262,1.3431034482758621,0.0897644759369685,0.2606192979329111
263,1.3431034482758621,0.0897644759369685,0.2606192979329111
264,1.3172413793103448,0.08450200214972627,0.2528395675239636
265,1.3172413793103448,0.08450200214972627,0.2528395675239636
266,1.2775862068965518,0.087403204622455,0.2590080654689995
267,1.2775862068965518,0.087403204622455,0.2590080654689995
